Camera FOV Intensity Image
Timestamp,20260210_173649
FOV Width (cm),76.73
FOV Height (cm),57.74
Grid Size,77 x 58
Cell Size (cm),1.0
Cell Area (mm²),100.0
Total Lumens,412.87
Max Lux,6302.47

Intensity Grid (Lumens per cell)

0.0233,0.0000,0.0209,0.0000,0.0000,0.0910,0.0000,0.0000,0.0000,0.0960,0.1901,0.0956,0.0000,0.0943,0.0949,0.0967,0.0000,0.0946,0.0000,0.0000,0.0458,0.1850,0.0456,0.0000,0.0867,0.1292,0.0000,0.0409,0.2028,0.0823,0.1233,0.0215,0.0488,0.0000,0.2636,0.0000,0.0674,0.0610,0.1215,0.0000,0.0570,0.0527,0.1250,0.1461,0.1484,0.0369,0.0000,0.1226,0.0190,0.0821,0.2108,0.0000,0.0000,0.1792,0.0000,0.0000,0.0000,0.0000,0.0939,0.2817,0.1162,0.1979,0.0501,0.0000,0.1884,0.0000,0.1927,0.0146,0.0050,0.0912,0.0000,0.0000,0.0000,0.0000,0.0852,0.0855,0.0000
0.0824,0.0478,0.0834,0.0188,0.0000,0.0492,0.1379,0.0000,0.0000,0.0916,0.2829,0.0000,0.1903,0.1635,0.2368,0.0944,0.0905,0.1390,0.0491,0.0246,0.0255,0.0868,0.0440,0.0872,0.2566,0.0455,0.1640,0.0000,0.0786,0.0419,0.1245,0.0454,0.0000,0.0363,0.0675,0.0363,0.0000,0.0000,0.0598,0.1444,0.0000,0.0000,0.0690,0.0000,0.0839,0.0737,0.0755,0.1194,0.0424,0.0808,0.4095,0.0474,0.1301,0.0304,0.0897,0.1369,0.0500,0.0892,0.1809,0.1831,0.1534,0.0919,0.2366,0.0524,0.0645,0.1003,0.2723,0.0000,0.0508,0.0516,0.0500,0.0071,0.1102,0.0475,0.0829,0.0000,0.0799
0.0990,0.0809,0.0000,0.0000,0.0000,0.0842,0.0667,0.0870,0.2262,0.1410,0.1890,0.0546,0.1032,0.2890,0.1797,0.0537,0.1768,0.0000,0.1769,0.1735,0.0254,0.0000,0.0000,0.1135,0.1319,0.0498,0.0806,0.0000,0.0211,0.1878,0.0868,0.0420,0.1238,0.0682,0.1031,0.0000,0.0926,0.0669,0.0901,0.0000,0.1236,0.0000,0.2334,0.0474,0.1372,0.0000,0.0727,0.0753,0.1213,0.0000,0.1268,0.0000,0.1819,0.0000,0.0000,0.3417,0.2585,0.2620,0.0000,0.0876,0.0881,0.0000,0.2015,0.0000,0.0877,0.1447,0.0000,0.2505,0.0536,0.0858,0.0838,0.1502,0.0000,0.1635,0.1622,0.1489,0.0000
0.1287,0.0521,0.0800,0.1861,0.0898,0.0807,0.1381,0.0000,0.0000,0.0000,0.0561,0.0094,0.1706,0.1705,0.0064,0.2603,0.2263,0.0558,0.0000,0.0842,0.1031,0.1902,0.0000,0.1595,0.1560,0.1285,0.1756,0.1549,0.0000,0.0718,0.0254,0.1104,0.0550,0.1093,0.0638,0.0394,0.0316,0.0545,0.0709,0.0000,0.1326,0.1612,0.1421,0.0643,0.1329,0.0450,0.1313,0.2623,0.0966,0.0493,0.0515,0.1662,0.0000,0.0000,0.2972,0.0830,0.0000,0.1669,0.4824,0.0199,0.0850,0.0175,0.2305,0.0867,0.0150,0.0586,0.0000,0.0846,0.1687,0.0823,0.0000,0.0000,0.0803,0.0778,0.0000,0.0192,0.0759
0.0747,0.2231,0.0000,0.0684,0.0862,0.0065,0.2290,0.0000,0.1792,0.4052,0.0803,0.0922,0.2031,0.1663,0.0000,0.0724,0.1660,0.0591,0.0821,0.1373,0.0600,0.1372,0.1583,0.0000,0.1508,0.0000,0.1487,0.1971,0.0870,0.1837,0.0493,0.0277,0.1064,0.0429,0.1655,0.0461,0.0000,0.0535,0.1422,0.0000,0.1534,0.0597,0.0000,0.1062,0.1110,0.1039,0.1368,0.0258,0.0000,0.0527,0.0728,0.0000,0.1523,0.1114,0.1317,0.0000,0.0733,0.2205,0.1674,0.1653,0.0000,0.3299,0.1431,0.0823,0.0000,0.0816,0.2221,0.0614,0.0106,0.0000,0.0000,0.0774,0.0580,0.1323,0.0000,0.0000,0.0000
0.1345,0.0587,0.0000,0.1320,0.0593,0.1455,0.0075,0.0000,0.0630,0.0065,0.0633,0.0000,0.0000,0.2042,0.0793,0.1263,0.1417,0.0000,0.1413,0.1547,0.0605,0.0848,0.0000,0.0000,0.1169,0.1294,0.0705,0.0000,0.1078,0.2505,0.0978,0.1009,0.0488,0.0000,0.1468,0.0976,0.0000,0.0767,0.0795,0.0475,0.1228,0.1447,0.1010,0.1002,0.1105,0.0614,0.1173,0.0685,0.0538,0.0000,0.0521,0.2027,0.0730,0.1200,0.0612,0.2149,0.2159,0.2048,0.0797,0.0786,0.0798,0.1474,0.0787,0.0627,0.0762,0.0805,0.0755,0.0785,0.1393,0.0629,0.1523,0.0000,0.0000,0.1183,0.0716,0.1429,0.0705
0.0000,0.0000,0.0617,0.0707,0.0720,0.0000,0.0000,0.0085,0.0000,0.0000,0.1526,0.0767,0.0745,0.1512,0.0904,0.2784,0.0671,0.2189,0.2245,0.0663,0.0724,0.0000,0.1332,0.2934,0.0000,0.1273,0.0000,0.2841,0.0570,0.0000,0.1702,0.1624,0.0525,0.0545,0.0350,0.0000,0.0000,0.0000,0.1262,0.0000,0.0438,0.0474,0.1009,0.0916,0.1496,0.0000,0.0542,0.0565,0.0300,0.1140,0.0593,0.1558,0.1329,0.0000,0.0000,0.3608,0.0000,0.0731,0.0850,0.2241,0.0000,0.0000,0.0657,0.1552,0.0762,0.0000,0.0758,0.0738,0.0770,0.0772,0.0094,0.0778,0.0000,0.0000,0.0700,0.0679,0.0000
0.0159,0.1940,0.2630,0.0000,0.1471,0.0788,0.1376,0.0685,0.0000,0.2108,0.2218,0.0000,0.0743,0.3774,0.2126,0.0000,0.2792,0.1431,0.0000,0.0721,0.1381,0.1333,0.0224,0.0660,0.0000,0.0906,0.0630,0.0000,0.0297,0.2065,0.0559,0.0584,0.0361,0.1562,0.0403,0.1414,0.0894,0.0425,0.1823,0.0450,0.0000,0.0513,0.0355,0.0899,0.1096,0.1118,0.0000,0.0895,0.0000,0.0623,0.0000,0.0000,0.1296,0.1281,0.1332,0.0000,0.2088,0.0671,0.1440,0.0686,0.2789,0.0720,0.0000,0.0000,0.0692,0.1445,0.0706,0.0701,0.0000,0.0086,0.1386,0.0000,0.0688,0.0694,0.1311,0.0656,0.0653
0.1284,0.0652,0.0691,0.0126,0.0000,0.1348,0.0685,0.0000,0.0000,0.0000,0.0000,0.1489,0.0807,0.1504,0.0746,0.0000,0.2876,0.0678,0.0719,0.1469,0.1376,0.0709,0.0681,0.0876,0.0000,0.0000,0.1308,0.1246,0.1224,0.0905,0.1135,0.0895,0.0904,0.1631,0.0987,0.1795,0.0000,0.0877,0.0903,0.0000,0.0843,0.0782,0.0000,0.0000,0.1435,0.0000,0.0000,0.0635,0.0628,0.1161,0.1320,0.1242,0.0929,0.0000,0.1393,0.0397,0.0660,0.0713,0.1347,0.0743,0.1473,0.1380,0.0686,0.0000,0.0735,0.0723,0.1446,0.0000,0.0691,0.0000,0.1381,0.1345,0.0000,0.0138,0.1469,0.1268,0.0630
0.0000,0.0699,0.0000,0.0702,0.0000,0.0744,0.2832,0.0000,0.0000,0.1964,0.0000,0.1572,0.0894,0.2212,0.0658,0.0664,0.0773,0.1518,0.0000,0.0000,0.0000,0.1472,0.0207,0.0000,0.0000,0.0000,0.1876,0.0677,0.0654,0.1261,0.0622,0.0000,0.1181,0.0000,0.0550,0.0000,0.1243,0.0941,0.0489,0.0000,0.0824,0.0000,0.0491,0.0486,0.0000,0.0602,0.0975,0.1192,0.0552,0.1090,0.0279,0.0712,0.0000,0.0618,0.0623,0.0000,0.0000,0.2214,0.0754,0.1647,0.0656,0.0000,0.0784,0.2887,0.0675,0.0000,0.1501,0.1938,0.0000,0.0639,0.0000,0.1365,0.0000,0.0607,0.0615,0.0000,0.0000
